ChronicFactKey,LocationKey,YearKey,IndicatorKey,StratificationKey,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit
14016,46,9,1,12,17.7000,17.7000,14.6000,21.2000
14017,20,9,77,12,38.8000,38.8000,36.7000,40.9000
14018,20,9,55,12,14.2000,14.2000,12.3000,16.4000
14019,41,9,188,12,29.9000,29.9000,28.2000,31.6000
14020,33,9,117,12,29.5000,29.5000,26.2000,32.9000
14021,41,9,105,12,17.4000,17.4000,16.2000,18.6000
14022,55,9,180,12,64.9000,64.9000,61.3000,68.4000
14023,55,9,77,12,43.2000,43.2000,40.9000,45.6000
14024,55,9,140,12,19.6000,19.6000,12.8000,28.8000
14025,55,9,51,12,24.3000,24.3000,22.3000,26.4000
14026,55,9,34,12,38538.0000,38538.0000,,
14027,55,9,110,12,2801.0000,2801.0000,,
14028,55,9,172,12,32.3000,32.3000,29.8000,34.8000
14029,55,9,100,12,10.7000,10.7000,6.2000,17.9000
14030,55,9,73,12,38.3000,38.3000,33.1000,43.8000
14031,55,9,143,12,69.3000,69.3000,62.6000,75.3000
14032,55,9,188,12,34.6000,34.6000,32.1000,37.2000
14033,55,9,49,12,11.3000,11.3000,10.0000,12.8000
14034,55,9,99,12,18.5000,18.5000,16.5000,20.8000
14035,55,9,83,12,19.8000,19.8000,15.9000,24.3000
14036,55,9,141,12,5.5000,5.5000,5.2000,5.8000
14037,44,9,199,11,86.5000,86.5000,85.2000,87.7000
14038,44,9,10,11,11.0000,11.0000,8.4000,14.4000
14039,54,9,134,11,23.7000,23.7000,21.4000,26.1000
14040,39,9,123,11,58.2000,58.2000,49.4000,66.6000
14041,53,9,61,11,2.7000,2.7000,2.0000,3.5000
14042,2,9,145,11,1225.0000,1225.0000,,
14043,26,9,50,11,13.2000,13.2000,11.8000,14.7000
14044,48,9,118,11,20.4000,20.4000,18.3000,22.7000
14045,49,9,179,11,160.0000,160.0000,,
14046,49,9,47,11,1610.0000,1610.0000,,
14047,32,9,31,11,37.6000,37.6000,33.6000,41.9000
14048,49,9,125,11,21.3000,21.3000,14.2000,30.8000
14049,50,9,196,11,28.8000,28.8000,26.7000,30.9000
14050,49,9,143,11,54.2000,54.2000,49.5000,58.9000
14051,26,9,56,11,22.0000,22.0000,20.4000,23.7000
14052,2,9,104,11,21.2000,21.2000,18.3000,24.4000
14053,25,9,56,11,22.3000,22.3000,20.6000,24.0000
14054,27,9,97,11,2.6000,2.6000,2.0000,3.3000
14055,50,9,125,11,25.4000,25.4000,19.3000,32.6000
14056,50,9,136,11,21.3000,21.3000,19.6000,23.0000
14057,25,9,140,11,22.9000,22.9000,18.0000,28.6000
14058,25,9,159,11,2.0000,2.0000,1.8000,2.4000
14059,49,9,34,11,4541.0000,4541.0000,,
14060,48,9,31,11,38.1000,38.1000,35.5000,40.7000
14061,2,9,189,11,4.5000,4.5000,3.7000,5.4000
14062,9,9,93,11,63.3000,63.3000,60.8000,65.7000
14063,48,9,88,11,.7000,.7000,.5000,.9000
14064,2,1,35,11,20.0000,20.0000,14.9000,26.2000
14065,22,1,193,11,13.8000,13.8000,12.2000,15.5000
14066,32,1,147,11,13.7000,13.7000,8.4000,21.6000
14067,48,1,35,11,29.8000,29.8000,22.3000,38.5000
14068,2,1,193,11,13.8000,13.8000,12.1000,15.7000
14069,22,1,35,11,14.9000,14.9000,11.2000,19.7000
14070,10,1,192,11,38.0000,38.0000,30.5000,46.1000
14071,12,1,35,11,21.0000,21.0000,19.7000,22.4000
14072,1,1,112,11,12.5000,12.5000,10.4000,14.9000
14073,12,1,112,11,11.8000,11.8000,11.2000,12.5000
14074,12,1,192,11,39.4000,39.4000,36.3000,42.6000
14075,31,1,112,11,17.5000,17.5000,14.6000,20.7000
14076,10,1,112,11,9.8000,9.8000,8.5000,11.4000
14077,10,1,79,11,18.9000,18.9000,17.4000,20.5000
14078,22,1,79,11,13.5000,13.5000,11.9000,15.2000
14079,10,1,193,11,18.8000,18.8000,17.2000,20.4000
14080,1,1,192,11,28.7000,28.7000,21.9000,36.7000
14081,12,1,147,11,20.0000,20.0000,18.6000,21.5000
14082,10,1,35,11,19.4000,19.4000,16.0000,23.2000
14083,16,1,147,11,20.8000,20.8000,16.0000,26.6000
14084,4,1,147,11,18.4000,18.4000,15.9000,21.1000
14085,5,1,148,11,9.4000,9.4000,8.0000,11.1000
14086,5,1,111,11,47.6000,47.6000,39.6000,55.7000
14087,2,1,147,11,18.7000,18.7000,14.0000,24.4000
14088,5,1,35,11,15.9000,15.9000,11.4000,21.6000
14089,36,1,112,11,10.5000,10.5000,8.9000,12.3000
14090,36,1,111,11,41.3000,41.3000,33.1000,50.0000
14091,10,1,147,11,19.1000,19.1000,15.6000,23.2000
14092,44,1,192,11,54.2000,54.2000,42.4000,65.5000
14093,39,1,35,11,22.2000,22.2000,17.0000,28.3000
14094,54,1,193,11,21.6000,21.6000,19.7000,23.7000
14095,53,1,79,11,16.2000,16.2000,14.5000,18.1000
14096,14,1,147,11,17.3000,17.3000,11.4000,25.4000
14097,25,1,79,11,12.9000,12.9000,11.4000,14.5000
14098,27,1,147,11,19.7000,19.7000,14.9000,25.7000
14099,8,1,193,11,15.1000,15.1000,13.2000,17.3000
14100,22,9,75,11,36.8000,36.8000,33.0000,40.6000
14101,9,9,81,11,10271.0000,10271.0000,,
14102,2,9,142,11,137.2000,137.2000,130.6000,143.9000
14103,9,9,144,11,66.6000,66.6000,64.0000,69.2000
14104,32,9,187,11,19.3100,19.3100,18.5800,20.0400
14105,48,9,76,11,228.4000,228.4000,224.3000,232.5000
14106,48,9,189,11,6.1000,6.1000,4.9000,7.5000
14107,26,9,38,11,71.1000,71.1000,69.0000,73.2000
14108,49,9,140,11,18.1000,18.1000,16.7000,19.5000
14109,25,9,181,11,17.1000,17.1000,12.5000,23.0000
14110,9,9,153,11,21.2000,21.2000,19.0000,23.5000
14111,26,9,172,11,26.8000,26.8000,24.8000,28.8000
14112,49,9,150,11,98.8000,98.8000,91.8000,105.7000
14113,32,9,115,11,61.4000,61.4000,54.2000,68.2000
14114,48,9,106,11,24.3000,24.3000,20.3000,28.8000
14115,22,9,134,11,22.5000,22.5000,21.0000,24.1000
14116,49,9,195,11,17.9000,17.9000,15.7000,20.4000
14117,22,9,21,11,59.5800,59.5800,58.0900,61.0600
14118,2,9,171,11,4.1000,4.1000,3.0000,5.6000
14119,32,9,196,11,32.9000,32.9000,29.2000,36.8000
14120,2,9,181,11,31.3000,31.3000,25.8000,37.5000
14121,49,9,25,11,8.4000,8.4000,6.6000,10.7000
14122,49,9,70,11,10.5000,10.5000,9.5000,11.6000
14123,32,9,21,11,83.0900,83.0900,81.5300,84.6500
14124,49,9,36,11,14.4000,14.4000,12.9000,16.0000
14125,48,9,20,11,11031.0000,11031.0000,,
14126,17,9,152,12,2.7000,2.7000,2.5000,2.9000
14127,34,9,118,12,13.8000,13.8000,11.7000,16.1000
14128,24,9,51,12,18.4000,18.4000,17.3000,19.5000
14129,52,9,70,12,14.8000,14.8000,12.6000,17.4000
14130,43,9,15,12,13.1000,13.1000,11.2000,15.3000
14131,24,9,40,12,74.0000,74.0000,72.5000,75.4000
14132,6,9,189,12,8.7000,8.7000,8.0000,9.4000
14133,34,9,64,12,11.8000,11.8000,9.9000,13.9000
14134,43,9,127,12,11.2000,11.2000,10.6000,11.9000
14135,30,9,38,12,77.9000,77.9000,75.2000,80.4000
14136,34,9,186,12,25.7000,25.7000,23.4000,28.3000
14137,43,9,167,12,1160.0000,1160.0000,,
14138,17,9,31,12,34.0000,34.0000,32.5000,35.7000
14139,24,9,196,12,37.0000,37.0000,35.5000,38.5000
14140,43,9,81,12,2582.0000,2582.0000,,
14141,6,9,125,12,33.0000,33.0000,27.4000,39.2000
14142,6,9,134,12,19.4000,19.4000,18.1000,20.8000
14143,28,9,110,12,3800.0000,3800.0000,,
14144,35,9,27,12,23.3000,23.3000,21.8000,24.9000
14145,52,9,185,12,172.6000,172.6000,170.1000,175.0000
14146,24,9,95,12,2.8000,2.8000,2.6000,3.0000
14147,17,9,1,12,14.1000,14.1000,12.3000,16.2000
14148,24,9,28,12,21.6000,21.6000,19.6000,23.7000
14149,6,9,93,12,161.8000,161.8000,156.7000,166.9000
14150,34,9,116,12,34.5000,34.5000,31.2000,37.9000
14151,30,9,145,12,21804.0000,21804.0000,,
14152,30,9,20,12,45855.0000,45855.0000,,
14153,43,9,10,12,7.6000,7.6000,4.9000,11.7000
14154,34,9,154,12,9.3000,9.3000,5.9000,14.5000
14155,17,9,75,12,45.6000,45.6000,42.2000,49.0000
14156,17,9,116,12,42.4000,42.4000,40.6000,44.1000
14157,43,9,70,12,14.8000,14.8000,8.6000,24.2000
14158,24,9,49,12,8.2000,8.2000,7.5000,8.9000
14159,43,9,187,12,13.9300,13.9300,13.5300,14.3300
14160,43,9,199,12,89.6000,89.6000,87.4000,91.5000
14161,28,9,145,12,7380.0000,7380.0000,,
14162,24,9,170,12,2.6400,2.6400,2.4800,2.8000
14163,28,9,139,12,52.8000,52.8000,46.7000,58.8000
14164,52,9,144,12,98.6000,98.6000,95.5000,101.7000
14165,43,9,22,12,821.0000,821.0000,,
14166,24,9,78,12,289.4000,289.4000,280.3000,298.4000
14167,52,9,153,12,32.2000,32.2000,26.7000,38.3000
14168,52,9,5,12,42.3000,42.3000,41.1000,43.5000
14169,6,9,115,12,74.7000,74.7000,72.6000,76.6000
14170,34,9,195,12,15.1000,15.1000,12.9000,17.6000
14171,52,9,127,12,8.7000,8.7000,7.3000,10.3000
14172,6,9,26,12,76.0000,76.0000,74.8000,77.3000
14173,28,9,1,12,11.9000,11.9000,9.9000,14.1000
14174,35,9,125,12,33.6000,33.6000,29.1000,38.4000
14175,52,9,80,12,104.1000,104.1000,101.8000,106.3000
14176,24,9,118,12,21.4000,21.4000,20.2000,22.6000
14177,34,9,22,12,157.0000,157.0000,,
14178,17,9,187,12,10.7800,10.7800,10.3000,11.2600
14179,34,9,179,12,78.0000,78.0000,,
14180,6,9,32,12,81.8000,81.8000,80.0000,83.5000
14181,28,9,13,12,90.9000,90.9000,85.7000,94.3000
14182,52,9,82,12,11.2000,11.2000,9.5000,13.1000
14183,17,9,21,12,44.9200,44.9200,43.9100,45.9300
14184,17,9,110,12,865.0000,865.0000,,
14185,24,9,186,12,28.6000,28.6000,27.3000,30.0000
14186,17,9,108,12,110.7000,110.7000,105.5000,116.0000
14187,17,9,32,12,74.8000,74.8000,72.4000,77.0000
14188,43,9,172,12,25.3000,25.3000,24.4000,26.2000
14189,52,9,133,12,14.3000,14.3000,11.8000,17.2000
14190,52,9,92,12,9691.0000,9691.0000,,
14191,52,9,201,12,14.0000,14.0000,13.5000,14.5000
14192,52,9,179,12,1279.0000,1279.0000,,
14193,28,9,8,12,74.7000,74.7000,71.9000,77.2000
14194,28,9,7,12,42.7000,42.7000,37.7000,47.8000
14195,6,9,159,12,1.6000,1.6000,1.4000,1.8000
14196,17,9,100,12,10.1000,10.1000,7.5000,13.4000
14197,43,9,13,12,89.2000,89.2000,86.1000,91.7000
14198,28,9,170,12,6.2900,6.2900,6.0900,6.4900
14199,52,9,6,12,32.2000,32.2000,29.8000,34.8000
14200,17,9,125,12,23.0000,23.0000,19.7000,26.6000
14201,34,9,187,12,13.6200,13.6200,12.5800,14.6600
14202,52,9,62,12,3.5000,3.5000,3.0000,3.9000
14203,24,9,38,12,71.2000,71.2000,68.3000,73.8000
14204,24,9,110,12,1589.0000,1589.0000,,
14205,17,9,145,12,2031.0000,2031.0000,,
14206,28,9,89,12,.9000,.9000,.7000,1.2000
14207,43,9,136,12,23.0000,23.0000,22.2000,23.9000
14208,28,9,138,12,4.5000,4.5000,1.7000,11.5000
14209,28,9,141,12,5.4000,5.4000,5.1000,5.8000
14210,52,9,202,12,12.5000,12.5000,10.8000,14.6000
14211,28,9,126,12,40.8000,40.8000,32.4000,49.8000
14212,52,9,190,12,238.2000,238.2000,233.2000,243.2000
14213,24,9,97,12,3.2000,3.2000,2.7000,3.8000
14214,6,9,81,12,7808.0000,7808.0000,,
14215,34,9,153,12,24.6000,24.6000,18.1000,32.6000
14216,28,9,20,12,14591.0000,14591.0000,,
14217,4,9,1,4,16.9000,16.9000,14.6000,19.6000
14218,5,9,108,4,108.7000,108.7000,93.2000,124.2000
14219,14,9,202,4,16.9000,16.9000,13.6000,20.8000
14220,16,9,160,4,9.7000,9.7000,8.4000,11.2000
14221,31,9,180,4,64.4000,64.4000,59.6000,68.8000
14222,5,9,9,4,3.9000,3.9000,3.0000,5.0000
14223,1,9,145,4,3791.0000,3791.0000,,
14224,4,9,189,4,5.8000,5.8000,5.0000,6.7000
14225,31,9,149,4,19.5000,19.5000,17.1000,22.0000
14226,10,9,41,4,12.1000,12.1000,10.8000,13.5000
14227,36,9,93,4,19.5000,19.5000,17.6000,21.3000
14228,10,9,7,4,56.6000,56.6000,52.8000,60.3000
14229,4,9,108,4,68.8000,68.8000,65.0000,72.5000
14230,5,9,153,4,40.7000,40.7000,36.2000,45.3000
14231,16,9,50,4,27.3000,27.3000,25.3000,29.4000
14232,31,9,28,4,43.4000,43.4000,38.6000,48.4000
14233,5,9,158,4,4.4000,4.4000,3.7000,5.4000
14234,31,9,130,4,94.0000,94.0000,,
14235,31,9,158,4,4.8000,4.8000,3.8000,7.3000
14236,12,9,174,4,46.5000,46.5000,45.9000,47.1000
14237,19,9,32,4,77.0000,77.0000,68.6000,83.7000
14238,5,9,136,4,19.2000,19.2000,17.1000,21.5000
14239,5,9,178,4,6.6000,6.6000,5.8000,7.4000
14240,31,9,189,4,14.3000,14.3000,12.3000,16.6000
14241,10,9,96,4,2.7000,2.7000,2.4000,3.0000
14242,12,9,158,4,4.4000,4.4000,4.0000,4.8000
14243,4,9,7,4,55.2000,55.2000,51.8000,58.5000
14244,12,9,62,4,4.2000,4.2000,4.1000,4.3000
14245,1,9,180,4,68.3000,68.3000,63.7000,72.7000
14246,5,9,58,4,35.1000,35.1000,32.7000,37.7000
14247,4,9,51,4,22.2000,22.2000,20.8000,23.8000
14248,31,9,75,4,33.3000,33.3000,30.6000,36.0000
14249,36,9,160,4,13.5000,13.5000,12.0000,15.1000
14250,10,9,77,4,39.1000,39.1000,37.0000,41.2000
14251,10,9,139,4,63.4000,63.4000,55.3000,70.8000
14252,10,9,6,4,23.0000,23.0000,21.3000,24.9000
14253,36,9,155,4,42.0000,42.0000,39.7000,44.3000
14254,10,9,51,4,20.8000,20.8000,19.2000,22.5000
14255,36,9,189,4,6.7000,6.7000,5.8000,7.8000
14256,6,9,48,4,49.5000,49.5000,43.6000,55.4000
14257,28,9,25,4,12.3000,12.3000,10.6000,14.3000
14258,28,9,149,4,16.1000,16.1000,14.3000,18.2000
14259,24,9,1,4,12.6000,12.6000,10.3000,15.4000
14260,52,9,174,4,52.6000,52.6000,48.6000,56.5000
14261,43,9,48,4,51.7000,51.7000,45.8000,57.7000
14262,6,9,61,4,4.4000,4.4000,3.4000,5.5000
14263,24,9,26,4,78.8000,78.8000,76.9000,80.5000
14264,24,9,161,4,32.9000,32.9000,30.8000,34.9000
14265,34,9,51,4,11.5000,11.5000,9.9000,13.2000
14266,17,9,32,4,74.3000,74.3000,70.6000,77.6000
14267,43,9,9,4,3.2000,3.2000,2.7000,3.8000
14268,43,9,7,4,52.8000,52.8000,50.1000,55.6000
14269,17,9,106,4,27.8000,27.8000,24.0000,31.9000
14270,21,9,161,4,27.6000,27.6000,19.9000,36.9000
14271,34,9,6,4,20.9000,20.9000,18.8000,23.2000
14272,43,9,25,4,8.6000,8.6000,7.6000,9.6000
14273,6,9,82,4,14.5000,14.5000,13.3000,15.9000
14274,21,9,158,4,3.9000,3.9000,3.3000,4.6000
14275,52,9,25,4,6.0000,6.0000,4.0000,8.8000
14276,28,9,106,4,37.0000,37.0000,32.6000,41.6000
14277,28,9,7,4,44.2000,44.2000,39.7000,48.8000
14278,21,9,51,4,10.4000,10.4000,6.1000,17.2000
14279,30,9,61,4,3.7000,3.7000,3.2000,4.3000
14280,28,9,47,4,5237.0000,5237.0000,,
14281,24,9,202,4,18.3000,18.3000,16.6000,20.1000
14282,17,9,73,4,36.7000,36.7000,32.4000,41.2000
14283,28,9,179,4,834.0000,834.0000,,
14284,52,9,48,4,35.3000,35.3000,22.8000,50.1000
14285,43,9,73,4,35.7000,35.7000,33.2000,38.4000
14286,52,9,82,4,12.6000,12.6000,10.2000,15.5000
14287,6,9,155,4,42.0000,42.0000,40.1000,43.9000
14288,35,9,158,4,3.7000,3.7000,2.8000,5.7000
14289,6,9,139,4,50.0000,50.0000,45.6000,54.3000
14290,34,9,180,4,60.7000,60.7000,55.4000,65.8000
14291,21,9,174,4,35.4000,35.4000,28.5000,43.1000
14292,43,9,50,4,16.9000,16.9000,15.7000,18.1000
14293,52,9,92,4,2330.0000,2330.0000,,
14294,28,9,77,4,42.5000,42.5000,39.8000,45.2000
14295,52,9,141,4,4.9000,4.9000,4.2000,5.7000
14296,43,9,26,4,78.7000,78.7000,77.4000,79.9000
14297,21,9,155,4,42.0000,42.0000,33.3000,51.3000
14298,34,9,118,4,20.0000,20.0000,17.9000,22.4000
14299,21,9,106,4,48.5000,48.5000,29.9000,67.6000
14300,6,9,178,4,6.5000,6.5000,5.9000,7.5000
14301,28,9,139,4,56.9000,56.9000,49.7000,63.8000
14302,24,9,64,4,12.2000,12.2000,10.9000,13.7000
14303,43,9,64,4,13.8000,13.8000,12.7000,15.0000
14304,24,9,76,4,155.3000,155.3000,146.5000,164.0000
14305,17,9,153,4,34.5000,34.5000,30.5000,38.6000
14306,7,9,99,12,18.7000,18.7000,16.9000,20.6000
14307,8,9,131,12,46.5000,46.5000,44.9000,48.1000
14308,7,9,146,12,6.1100,6.1100,5.8300,6.3900
14309,23,9,153,12,21.9000,21.9000,18.3000,26.0000
14310,18,9,187,12,23.9800,23.9800,23.6300,24.3300
14311,7,9,51,12,26.4000,26.4000,24.6000,28.3000
14312,27,9,127,12,9.8000,9.8000,8.9000,10.8000
14313,8,9,158,12,3.9000,3.9000,3.5000,4.5000
14314,3,9,114,12,45.4000,45.4000,41.2000,49.7000
14315,7,9,121,12,27.0000,27.0000,25.0000,29.2000
14316,18,9,170,12,5.8900,5.8900,5.7100,6.0700
14317,51,9,13,12,95.0000,95.0000,89.9000,97.6000
14318,7,9,15,12,12.0000,12.0000,8.5000,16.7000
14319,27,9,124,12,11.9000,11.9000,11.0000,12.8000
14320,18,9,50,12,11.3000,11.3000,10.1000,12.5000
14321,27,9,110,12,3294.0000,3294.0000,,
14322,38,9,119,12,24.2000,24.2000,23.1000,25.3000
14323,8,9,61,12,3.2000,3.2000,2.3000,4.3000
14324,35,9,34,12,48407.0000,48407.0000,,
14325,23,9,16,12,20.0000,20.0000,,
14326,35,9,110,12,3064.0000,3064.0000,,
14327,35,9,170,12,7.1000,7.1000,6.8300,7.3700
14328,8,9,188,12,27.3000,27.3000,25.8000,28.8000
14329,3,9,7,12,49.2000,49.2000,45.6000,52.7000
14330,27,9,170,12,5.9600,5.9600,5.7500,6.1700
14331,51,9,118,12,19.2000,19.2000,18.3000,20.2000
14332,38,9,115,12,79.5000,79.5000,77.6000,81.2000
14333,38,9,1,12,11.5000,11.5000,10.2000,13.0000
14334,18,9,116,12,38.1000,38.1000,36.2000,40.1000
14335,7,9,77,12,40.9000,40.9000,38.8000,43.1000
14336,51,9,53,12,4.4000,4.4000,3.8000,5.1000
14337,23,9,93,12,218.0000,218.0000,207.6000,228.4000
14338,51,9,83,12,10.7000,10.7000,7.1000,15.7000
14339,7,9,81,12,3513.0000,3513.0000,,
14340,51,9,77,12,32.7000,32.7000,31.7000,33.7000
14341,18,9,180,12,67.5000,67.5000,64.3000,70.6000
14342,7,9,68,12,7.6000,7.6000,4.8000,11.7000
14343,18,9,97,12,3.7000,3.7000,3.0000,4.5000
14344,51,9,72,12,64.5000,64.5000,60.5000,68.3000
14345,18,9,155,12,26.8000,26.8000,25.2000,28.5000
14346,23,9,36,12,21.1000,21.1000,19.3000,23.0000
14347,35,9,145,12,8276.0000,8276.0000,,
14348,35,9,113,12,24.8000,24.8000,23.2000,26.4000
14349,35,9,133,12,29.4000,29.4000,26.5000,32.5000
14350,23,9,47,12,5796.0000,5796.0000,,
14351,3,9,5,12,45.4000,45.4000,44.1000,46.7000
14352,23,9,26,12,77.5000,77.5000,75.2000,79.6000
14353,37,9,28,12,20.5000,20.5000,17.6000,23.8000
14354,51,9,108,12,89.5000,89.5000,86.7000,92.3000
14355,23,9,167,12,1195.0000,1195.0000,,
14356,38,9,154,12,7.2000,7.2000,6.4000,8.0000
14357,8,9,99,12,16.5000,16.5000,15.3000,17.9000
14358,18,9,29,12,14.3000,14.3000,12.9000,15.8000
14359,8,9,139,12,49.9000,49.9000,46.1000,53.7000
14360,18,9,146,12,5.8000,5.8000,5.6200,5.9700
14361,8,9,47,12,3280.0000,3280.0000,,
14362,3,9,78,12,279.5000,279.5000,274.1000,284.8000
14363,18,9,152,12,2.5000,2.5000,2.2000,2.7000
14364,51,9,191,12,34.9000,34.9000,28.3000,42.0000
14365,23,9,191,12,39.4000,39.4000,29.8000,49.9000
14366,27,9,47,12,13587.0000,13587.0000,,
14367,23,9,77,12,40.2000,40.2000,37.6000,42.7000
14368,18,9,189,12,6.7000,6.7000,5.9000,7.7000
14369,38,9,80,12,144.8000,144.8000,140.5000,149.1000
14370,31,9,188,12,33.8000,33.8000,31.8000,35.9000
14371,5,9,190,12,310.9000,310.9000,290.7000,331.1000
14372,1,9,80,12,149.0000,149.0000,146.8000,151.2000
14373,36,9,20,12,14647.0000,14647.0000,,
14374,1,9,153,12,33.3000,33.3000,28.7000,38.2000
14375,4,9,126,12,37.9000,37.9000,31.9000,44.2000
14376,5,9,172,12,22.4000,22.4000,20.8000,24.1000
14377,16,9,58,12,43.7000,43.7000,42.2000,45.2000
14378,14,9,199,12,88.1000,88.1000,83.7000,91.4000
14379,36,9,86,12,52.0000,52.0000,45.0000,58.9000
14380,31,9,138,12,3.7000,3.7000,2.7000,5.0000
14381,31,9,98,12,31.6000,31.6000,26.8000,36.9000
14382,10,9,140,12,6.4000,6.4000,4.6000,8.7000
14383,4,9,130,12,168.0000,168.0000,,
14384,16,9,21,12,134.3100,134.3100,132.7400,135.8700
14385,4,9,188,12,29.2000,29.2000,27.9000,30.5000
14386,1,9,186,12,33.3000,33.3000,31.0000,35.6000
14387,36,9,97,12,3.8000,3.8000,3.1000,4.6000
14388,31,9,170,12,5.9400,5.9400,5.7400,6.1400
14389,4,9,167,12,2593.0000,2593.0000,,
14390,16,9,158,12,4.8000,4.8000,4.3000,5.8000
14391,31,9,55,12,15.6000,15.6000,14.0000,17.4000
14392,10,9,116,12,37.5000,37.5000,36.1000,38.9000
14393,12,9,41,12,12.2000,12.2000,12.0000,12.4000
14394,36,9,32,12,81.0000,81.0000,78.9000,83.0000
14395,4,9,83,12,10.6000,10.6000,7.7000,14.6000
14396,3,9,180,4,66.4000,66.4000,63.1000,69.5000
14397,8,9,77,4,38.7000,38.7000,36.2000,41.3000
14398,35,9,96,4,4.6000,4.6000,4.0000,5.1000
14399,8,9,190,4,78.1000,78.1000,69.3000,86.9000
14400,51,9,149,4,10.5000,10.5000,9.6000,11.5000
14401,7,9,64,4,17.1000,17.1000,15.1000,19.3000
14402,23,9,141,4,4.9000,4.9000,4.5000,5.6000
14403,35,9,62,4,5.9000,5.9000,5.2000,6.5000
14404,3,9,9,4,2.8000,2.8000,2.2000,3.6000
14405,8,9,75,4,16.7000,16.7000,12.8000,21.3000
14406,7,9,180,4,66.2000,66.2000,61.6000,70.4000
14407,27,9,48,4,46.5000,46.5000,39.8000,53.4000
14408,8,9,1,4,14.1000,14.1000,11.8000,16.7000
14409,18,9,89,4,1.2000,1.2000,.7000,1.8000
14410,3,9,117,4,38.9000,38.9000,36.8000,41.1000
14411,38,9,6,4,21.7000,21.7000,20.2000,23.2000
14412,7,9,82,4,16.6000,16.6000,14.6000,18.8000
14413,51,9,77,4,35.2000,35.2000,33.7000,36.7000
14414,51,9,32,4,81.1000,81.1000,79.0000,83.0000
14415,51,9,51,4,18.8000,18.8000,17.7000,19.9000
14416,18,9,75,4,11.8000,11.8000,10.3000,13.4000
14417,3,9,7,4,53.2000,53.2000,49.6000,56.7000
14418,38,9,153,4,36.7000,36.7000,33.8000,39.6000
14419,23,9,118,4,22.7000,22.7000,20.1000,25.6000
14420,18,9,130,4,59.0000,59.0000,,
14421,27,9,6,4,31.2000,31.2000,29.1000,33.4000
14422,7,9,141,4,5.3000,5.3000,4.9000,5.7000
14423,8,9,50,4,16.4000,16.4000,14.8000,18.1000
14424,23,9,202,4,21.9000,21.9000,19.3000,24.7000
14425,39,9,76,4,110.5000,110.5000,98.4000,122.6000
14426,15,9,180,4,76.8000,76.8000,70.1000,82.3000
14427,44,9,9,4,2.7000,2.7000,2.2000,3.4000
14428,45,9,9,4,2.6000,2.6000,1.8000,3.7000
14429,39,9,96,4,2.7000,2.7000,2.3000,3.1000
14430,53,9,41,4,15.8000,15.8000,13.8000,18.0000
14431,53,9,81,4,1177.0000,1177.0000,,
14432,42,9,80,4,86.3000,86.3000,83.2000,89.5000
14433,54,9,178,4,6.8000,6.8000,5.9000,7.6000
14434,45,9,50,4,24.4000,24.4000,21.9000,27.0000
14435,42,9,75,4,21.4000,21.4000,19.8000,23.0000
14436,44,9,118,4,19.5000,19.5000,17.9000,21.3000
14437,54,9,153,4,34.3000,34.3000,31.1000,37.6000
14438,45,9,76,4,256.0000,256.0000,245.8000,266.2000
14439,44,9,1,4,14.3000,14.3000,12.2000,16.6000
14440,54,9,50,4,21.7000,21.7000,19.9000,23.6000
14441,15,9,202,4,10.5000,10.5000,8.5000,13.0000
14442,53,9,178,4,6.1000,6.1000,5.5000,7.2000
14443,39,9,51,4,22.4000,22.4000,20.3000,24.6000
14444,42,9,108,4,87.6000,87.6000,84.5000,90.8000
14445,39,9,190,4,57.8000,57.8000,49.1000,66.6000
14446,14,9,161,4,29.8000,29.8000,26.0000,33.9000
14447,14,9,81,4,266.0000,266.0000,,
14448,54,9,77,4,43.8000,43.8000,41.6000,46.0000
14449,25,9,92,4,136.0000,136.0000,,
14450,42,9,202,4,17.4000,17.4000,15.3000,19.7000
14451,15,9,113,4,23.0000,23.0000,20.2000,26.0000
14452,44,9,58,4,42.9000,42.9000,41.0000,44.8000
14453,25,9,202,4,15.8000,15.8000,13.9000,18.0000
14454,54,9,136,4,28.1000,28.1000,26.2000,30.1000
14455,45,9,161,4,35.0000,35.0000,32.3000,37.8000
14456,54,9,149,4,17.3000,17.3000,15.7000,19.1000
14457,25,9,82,4,11.0000,11.0000,9.4000,12.8000
14458,54,9,9,4,2.9000,2.9000,2.3000,3.7000
14459,42,9,141,4,5.1000,5.1000,4.7000,5.5000
14460,15,9,77,4,51.0000,51.0000,47.4000,54.5000
14461,53,9,80,4,112.3000,112.3000,105.9000,118.8000
14462,45,9,41,4,17.6000,17.6000,15.5000,19.9000
14463,14,9,64,4,7.9000,7.9000,6.0000,10.4000
14464,54,9,62,4,5.2000,5.2000,4.8000,5.7000
14465,25,9,190,4,66.8000,66.8000,54.5000,79.1000
14466,44,9,61,4,4.7000,4.7000,3.9000,5.5000
14467,39,9,110,4,42.0000,42.0000,,
14468,45,9,25,4,11.2000,11.2000,9.3000,13.5000
14469,45,9,127,4,12.1000,12.1000,10.3000,14.0000
14470,54,9,167,4,422.0000,422.0000,,
14471,42,9,190,4,56.7000,56.7000,54.1000,59.2000
14472,42,9,32,4,82.7000,82.7000,79.2000,85.6000
14473,45,9,28,4,43.3000,43.3000,38.6000,48.2000
14474,42,9,73,4,34.3000,34.3000,30.1000,38.7000
